timestamp,load_kWh,pv_kWh,price_KRW_per_kWh,load_kW,pv_kW,season,academic_status,is_weekend,temp_C
2025-03-09 00:00:00,1044.299,0.0,80.0,1044.299,0.0,spring,semester,1,3.908
2025-03-09 01:00:00,1107.774,0.0,80.0,1107.774,0.0,spring,semester,1,1.338
2025-03-09 02:00:00,1233.672,0.0,80.0,1233.672,0.0,spring,semester,1,1.372
2025-03-09 03:00:00,1420.225,0.0,80.0,1420.225,0.0,spring,semester,1,-1.968
2025-03-09 04:00:00,1281.423,0.0,80.0,1281.423,0.0,spring,semester,1,-2.836
2025-03-09 05:00:00,1638.29,0.0,80.0,1638.29,0.0,spring,semester,1,-5.199
2025-03-09 06:00:00,1461.382,0.0,80.0,1461.382,0.0,spring,semester,1,-0.847
2025-03-09 07:00:00,1456.081,0.0,80.0,1456.081,0.0,spring,semester,1,-0.686
2025-03-09 08:00:00,1699.249,0.0,120.0,1699.249,0.0,spring,semester,1,-5.246
2025-03-09 09:00:00,1897.763,0.0,120.0,1897.763,0.0,spring,semester,1,-5.551
2025-03-09 10:00:00,2202.216,0.0,150.0,2202.216,0.0,spring,semester,1,-5.402
2025-03-09 11:00:00,2092.871,0.0,150.0,2092.871,0.0,spring,semester,1,-3.69
2025-03-09 12:00:00,1949.948,0.0,150.0,1949.948,0.0,spring,semester,1,-1.396
2025-03-09 13:00:00,1923.551,0.0,150.0,1923.551,0.0,spring,semester,1,-0.361
2025-03-09 14:00:00,2051.519,0.0,150.0,2051.519,0.0,spring,semester,1,-2.81
2025-03-09 15:00:00,1766.173,0.0,150.0,1766.173,0.0,spring,semester,1,1.42
2025-03-09 16:00:00,1384.128,0.0,150.0,1384.128,0.0,spring,semester,1,4.261
2025-03-09 17:00:00,1398.737,0.0,120.0,1398.737,0.0,spring,semester,1,4.776
2025-03-09 18:00:00,1606.101,0.0,120.0,1606.101,0.0,spring,semester,1,1.957
2025-03-09 19:00:00,1378.743,0.0,120.0,1378.743,0.0,spring,semester,1,5.019
2025-03-09 20:00:00,1414.731,0.0,120.0,1414.731,0.0,spring,semester,1,4.133
2025-03-09 21:00:00,1217.835,0.0,120.0,1217.835,0.0,spring,semester,1,6.466
2025-03-09 22:00:00,1204.293,0.0,120.0,1204.293,0.0,spring,semester,1,4.14
2025-03-09 23:00:00,1229.944,0.0,80.0,1229.944,0.0,spring,semester,1,1.851
2025-03-10 00:00:00,1429.646,0.0,80.0,1429.646,0.0,spring,semester,0,1.009
2025-03-10 01:00:00,1345.25,0.0,80.0,1345.25,0.0,spring,semester,0,1.141
2025-03-10 02:00:00,1574.702,0.0,80.0,1574.702,0.0,spring,semester,0,-0.495
2025-03-10 03:00:00,1595.593,0.0,80.0,1595.593,0.0,spring,semester,0,-3.222
2025-03-10 04:00:00,1457.618,0.0,80.0,1457.618,0.0,spring,semester,0,0.614
2025-03-10 05:00:00,1555.449,0.0,80.0,1555.449,0.0,spring,semester,0,-0.191
2025-03-10 06:00:00,1671.903,0.0,80.0,1671.903,0.0,spring,semester,0,-0.117
2025-03-10 07:00:00,1883.969,0.0,80.0,1883.969,0.0,spring,semester,0,-4.53
2025-03-10 08:00:00,2239.762,0.0,120.0,2239.762,0.0,spring,semester,0,-2.284
2025-03-10 09:00:00,2834.994,0.0,120.0,2834.994,0.0,spring,semester,0,-5.913
2025-03-10 10:00:00,3068.869,0.0,150.0,3068.869,0.0,spring,semester,0,-3.058
2025-03-10 11:00:00,3404.383,0.0,150.0,3404.383,0.0,spring,semester,0,-3.883
2025-03-10 12:00:00,3110.707,0.0,150.0,3110.707,0.0,spring,semester,0,-1.071
2025-03-10 13:00:00,2918.983,0.0,150.0,2918.983,0.0,spring,semester,0,0.759
2025-03-10 14:00:00,2735.559,0.0,150.0,2735.559,0.0,spring,semester,0,1.96
2025-03-10 15:00:00,2620.679,0.0,150.0,2620.679,0.0,spring,semester,0,1.271
2025-03-10 16:00:00,2163.582,0.0,150.0,2163.582,0.0,spring,semester,0,3.618
2025-03-10 17:00:00,2031.972,0.0,120.0,2031.972,0.0,spring,semester,0,4.224
2025-03-10 18:00:00,1998.565,0.0,120.0,1998.565,0.0,spring,semester,0,1.565
2025-03-10 19:00:00,1937.349,0.0,120.0,1937.349,0.0,spring,semester,0,4.423
2025-03-10 20:00:00,1849.493,0.0,120.0,1849.493,0.0,spring,semester,0,3.263
2025-03-10 21:00:00,1513.737,0.0,120.0,1513.737,0.0,spring,semester,0,7.946
2025-03-10 22:00:00,1755.679,0.0,120.0,1755.679,0.0,spring,semester,0,-0.839
2025-03-10 23:00:00,1445.87,0.0,80.0,1445.87,0.0,spring,semester,0,2.74
2025-03-11 00:00:00,1476.203,0.0,80.0,1476.203,0.0,spring,semester,0,1.354
2025-03-11 01:00:00,1510.542,0.0,80.0,1510.542,0.0,spring,semester,0,2.359
2025-03-11 02:00:00,1489.054,0.0,80.0,1489.054,0.0,spring,semester,0,-1.408
2025-03-11 03:00:00,1531.637,0.0,80.0,1531.637,0.0,spring,semester,0,1.486
2025-03-11 04:00:00,1684.472,0.0,80.0,1684.472,0.0,spring,semester,0,-2.694
2025-03-11 05:00:00,1730.133,0.0,80.0,1730.133,0.0,spring,semester,0,-3.198
2025-03-11 06:00:00,1495.556,0.0,80.0,1495.556,0.0,spring,semester,0,-0.388
2025-03-11 07:00:00,2069.177,0.0,80.0,2069.177,0.0,spring,semester,0,-3.085
2025-03-11 08:00:00,2302.977,0.0,120.0,2302.977,0.0,spring,semester,0,-4.41
2025-03-11 09:00:00,2724.495,0.0,120.0,2724.495,0.0,spring,semester,0,-2.438
2025-03-11 10:00:00,3066.217,0.0,150.0,3066.217,0.0,spring,semester,0,-3.915
2025-03-11 11:00:00,3190.569,0.0,150.0,3190.569,0.0,spring,semester,0,-1.949
2025-03-11 12:00:00,3229.126,0.0,150.0,3229.126,0.0,spring,semester,0,-3.525
2025-03-11 13:00:00,2964.974,0.0,150.0,2964.974,0.0,spring,semester,0,0.151
2025-03-11 14:00:00,2759.876,0.0,150.0,2759.876,0.0,spring,semester,0,1.144
2025-03-11 15:00:00,2663.914,0.0,150.0,2663.914,0.0,spring,semester,0,-0.111
2025-03-11 16:00:00,2350.366,0.0,150.0,2350.366,0.0,spring,semester,0,1.413
2025-03-11 17:00:00,2259.044,0.0,120.0,2259.044,0.0,spring,semester,0,0.796
2025-03-11 18:00:00,1852.334,0.0,120.0,1852.334,0.0,spring,semester,0,2.45
2025-03-11 19:00:00,2024.155,0.0,120.0,2024.155,0.0,spring,semester,0,1.444
2025-03-11 20:00:00,1764.774,0.0,120.0,1764.774,0.0,spring,semester,0,4.472
2025-03-11 21:00:00,1808.32,0.0,120.0,1808.32,0.0,spring,semester,0,2.407
2025-03-11 22:00:00,1888.665,0.0,120.0,1888.665,0.0,spring,semester,0,-0.995
2025-03-11 23:00:00,1383.998,0.0,80.0,1383.998,0.0,spring,semester,0,3.503
2025-03-12 00:00:00,1223.677,0.0,80.0,1223.677,0.0,spring,semester,0,4.208
2025-03-12 01:00:00,1423.853,0.0,80.0,1423.853,0.0,spring,semester,0,1.027
2025-03-12 02:00:00,1377.387,0.0,80.0,1377.387,0.0,spring,semester,0,0.842
2025-03-12 03:00:00,1505.143,0.0,80.0,1505.143,0.0,spring,semester,0,0.23
2025-03-12 04:00:00,1656.972,0.0,80.0,1656.972,0.0,spring,semester,0,-2.527
2025-03-12 05:00:00,1667.066,0.0,80.0,1667.066,0.0,spring,semester,0,-3.581
2025-03-12 06:00:00,1747.84,0.0,80.0,1747.84,0.0,spring,semester,0,-2.721
2025-03-12 07:00:00,2050.126,0.0,80.0,2050.126,0.0,spring,semester,0,-4.669
2025-03-12 08:00:00,2082.436,0.0,120.0,2082.436,0.0,spring,semester,0,-1.888
2025-03-12 09:00:00,2621.984,0.0,120.0,2621.984,0.0,spring,semester,0,-2.92
2025-03-12 10:00:00,3038.461,0.0,150.0,3038.461,0.0,spring,semester,0,-0.385
2025-03-12 11:00:00,3249.286,0.0,150.0,3249.286,0.0,spring,semester,0,-2.492
2025-03-12 12:00:00,2959.612,0.0,150.0,2959.612,0.0,spring,semester,0,-0.462
2025-03-12 13:00:00,3017.623,0.0,150.0,3017.623,0.0,spring,semester,0,0.124
2025-03-12 14:00:00,2832.524,0.0,150.0,2832.524,0.0,spring,semester,0,0.816
2025-03-12 15:00:00,2648.837,0.0,150.0,2648.837,0.0,spring,semester,0,1.105
2025-03-12 16:00:00,2301.613,0.0,150.0,2301.613,0.0,spring,semester,0,2.679
2025-03-12 17:00:00,2270.379,0.0,120.0,2270.379,0.0,spring,semester,0,-0.303
2025-03-12 18:00:00,1959.095,0.0,120.0,1959.095,0.0,spring,semester,0,3.669
2025-03-12 19:00:00,1979.934,0.0,120.0,1979.934,0.0,spring,semester,0,1.906
2025-03-12 20:00:00,2134.786,0.0,120.0,2134.786,0.0,spring,semester,0,-0.032
2025-03-12 21:00:00,1648.817,0.0,120.0,1648.817,0.0,spring,semester,0,5.532
2025-03-12 22:00:00,1833.821,0.0,120.0,1833.821,0.0,spring,semester,0,-2.412
2025-03-12 23:00:00,1511.356,0.0,80.0,1511.356,0.0,spring,semester,0,-0.267
2025-03-13 00:00:00,1465.484,0.0,80.0,1465.484,0.0,spring,semester,0,2.023
2025-03-13 01:00:00,1359.408,0.0,80.0,1359.408,0.0,spring,semester,0,1.9
2025-03-13 02:00:00,1530.384,0.0,80.0,1530.384,0.0,spring,semester,0,-1.043
2025-03-13 03:00:00,1465.572,0.0,80.0,1465.572,0.0,spring,semester,0,0.61
2025-03-13 04:00:00,1680.549,0.0,80.0,1680.549,0.0,spring,semester,0,-4.897
2025-03-13 05:00:00,1706.894,0.0,80.0,1706.894,0.0,spring,semester,0,-3.466
2025-03-13 06:00:00,1788.491,0.0,80.0,1788.491,0.0,spring,semester,0,-3.764
2025-03-13 07:00:00,1828.602,0.0,80.0,1828.602,0.0,spring,semester,0,-0.773
2025-03-13 08:00:00,2467.665,0.0,120.0,2467.665,0.0,spring,semester,0,-7.194
2025-03-13 09:00:00,2714.15,0.0,120.0,2714.15,0.0,spring,semester,0,-3.362
2025-03-13 10:00:00,3046.362,0.0,150.0,3046.362,0.0,spring,semester,0,-3.549
2025-03-13 11:00:00,3083.504,0.0,150.0,3083.504,0.0,spring,semester,0,-0.647
2025-03-13 12:00:00,2946.484,0.0,150.0,2946.484,0.0,spring,semester,0,0.439
2025-03-13 13:00:00,2902.999,0.0,150.0,2902.999,0.0,spring,semester,0,-0.655
2025-03-13 14:00:00,2720.194,0.0,150.0,2720.194,0.0,spring,semester,0,0.668
2025-03-13 15:00:00,2528.62,0.0,150.0,2528.62,0.0,spring,semester,0,2.31
2025-03-13 16:00:00,2151.586,0.0,150.0,2151.586,0.0,spring,semester,0,5.322
2025-03-13 17:00:00,2330.191,0.0,120.0,2330.191,0.0,spring,semester,0,-0.452
2025-03-13 18:00:00,2004.929,0.0,120.0,2004.929,0.0,spring,semester,0,3.7
2025-03-13 19:00:00,2047.195,0.0,120.0,2047.195,0.0,spring,semester,0,3.508
2025-03-13 20:00:00,2060.841,0.0,120.0,2060.841,0.0,spring,semester,0,1.024
2025-03-13 21:00:00,1685.574,0.0,120.0,1685.574,0.0,spring,semester,0,5.836
2025-03-13 22:00:00,1680.328,0.0,120.0,1680.328,0.0,spring,semester,0,1.569
2025-03-13 23:00:00,1251.728,0.0,80.0,1251.728,0.0,spring,semester,0,7.318
2025-03-14 00:00:00,1339.813,0.0,80.0,1339.813,0.0,spring,semester,0,4.81
2025-03-14 01:00:00,1513.054,0.0,80.0,1513.054,0.0,spring,semester,0,1.923
2025-03-14 02:00:00,1322.567,0.0,80.0,1322.567,0.0,spring,semester,0,1.591
2025-03-14 03:00:00,1520.479,0.0,80.0,1520.479,0.0,spring,semester,0,-2.999
2025-03-14 04:00:00,1597.468,0.0,80.0,1597.468,0.0,spring,semester,0,0.095
2025-03-14 05:00:00,1635.001,0.0,80.0,1635.001,0.0,spring,semester,0,-3.711
2025-03-14 06:00:00,1782.858,0.0,80.0,1782.858,0.0,spring,semester,0,-3.855
2025-03-14 07:00:00,2039.177,0.0,80.0,2039.177,0.0,spring,semester,0,-4.777
2025-03-14 08:00:00,2114.639,0.0,120.0,2114.639,0.0,spring,semester,0,-1.11
2025-03-14 09:00:00,2788.595,0.0,120.0,2788.595,0.0,spring,semester,0,-4.633
2025-03-14 10:00:00,3103.631,0.0,150.0,3103.631,0.0,spring,semester,0,-3.837
2025-03-14 11:00:00,3074.41,0.0,150.0,3074.41,0.0,spring,semester,0,-1.743
2025-03-14 12:00:00,3219.269,0.0,150.0,3219.269,0.0,spring,semester,0,-3.493
2025-03-14 13:00:00,3236.873,0.0,150.0,3236.873,0.0,spring,semester,0,-4.807
2025-03-14 14:00:00,2968.283,0.0,150.0,2968.283,0.0,spring,semester,0,-0.891
2025-03-14 15:00:00,2640.052,0.0,150.0,2640.052,0.0,spring,semester,0,1.457
2025-03-14 16:00:00,2295.62,0.0,150.0,2295.62,0.0,spring,semester,0,1.599
2025-03-14 17:00:00,2233.601,0.0,120.0,2233.601,0.0,spring,semester,0,0.812
2025-03-14 18:00:00,2107.893,0.0,120.0,2107.893,0.0,spring,semester,0,1.461
2025-03-14 19:00:00,1876.931,0.0,120.0,1876.931,0.0,spring,semester,0,3.757
2025-03-14 20:00:00,1822.133,0.0,120.0,1822.133,0.0,spring,semester,0,3.87
2025-03-14 21:00:00,1788.91,0.0,120.0,1788.91,0.0,spring,semester,0,3.431
2025-03-14 22:00:00,1743.218,0.0,120.0,1743.218,0.0,spring,semester,0,0.314
2025-03-14 23:00:00,1471.111,0.0,80.0,1471.111,0.0,spring,semester,0,1.687
2025-03-15 00:00:00,1332.144,0.0,80.0,1332.144,0.0,spring,semester,1,-1.054
2025-03-15 01:00:00,1333.309,0.0,80.0,1333.309,0.0,spring,semester,1,-0.156
2025-03-15 02:00:00,1316.704,0.0,80.0,1316.704,0.0,spring,semester,1,0.561
2025-03-15 03:00:00,1338.292,0.0,80.0,1338.292,0.0,spring,semester,1,0.388
2025-03-15 04:00:00,1449.086,0.0,80.0,1449.086,0.0,spring,semester,1,-2.191
2025-03-15 05:00:00,1293.814,0.0,80.0,1293.814,0.0,spring,semester,1,-0.383
2025-03-15 06:00:00,1400.346,0.0,80.0,1400.346,0.0,spring,semester,1,-0.594
2025-03-15 07:00:00,1571.75,0.0,80.0,1571.75,0.0,spring,semester,1,-3.229
2025-03-15 08:00:00,1759.616,0.0,120.0,1759.616,0.0,spring,semester,1,-4.934
2025-03-15 09:00:00,2007.423,0.0,120.0,2007.423,0.0,spring,semester,1,-6.107
2025-03-15 10:00:00,2469.117,0.0,150.0,2469.117,0.0,spring,semester,1,-9.9
2025-03-15 11:00:00,2076.697,0.0,150.0,2076.697,0.0,spring,semester,1,-3.17
2025-03-15 12:00:00,1988.712,0.0,150.0,1988.712,0.0,spring,semester,1,-1.259
2025-03-15 13:00:00,1895.433,0.0,150.0,1895.433,0.0,spring,semester,1,0.209
2025-03-15 14:00:00,1779.599,0.0,150.0,1779.599,0.0,spring,semester,1,-0.196
2025-03-15 15:00:00,1808.231,0.0,150.0,1808.231,0.0,spring,semester,1,-0.125
2025-03-15 16:00:00,1620.778,0.0,150.0,1620.778,0.0,spring,semester,1,1.077
2025-03-15 17:00:00,1285.088,0.0,120.0,1285.088,0.0,spring,semester,1,5.17
2025-03-15 18:00:00,1251.532,0.0,120.0,1251.532,0.0,spring,semester,1,5.436
2025-03-15 19:00:00,1463.559,0.0,120.0,1463.559,0.0,spring,semester,1,3.559
2025-03-15 20:00:00,1514.748,0.0,120.0,1514.748,0.0,spring,semester,1,4.259
2025-03-15 21:00:00,1348.427,0.0,120.0,1348.427,0.0,spring,semester,1,3.761
2025-03-15 22:00:00,1285.588,0.0,120.0,1285.588,0.0,spring,semester,1,2.557
2025-03-15 23:00:00,1334.607,0.0,80.0,1334.607,0.0,spring,semester,1,1.191
2025-03-16 00:00:00,1220.849,0.0,80.0,1220.849,0.0,spring,semester,1,0.447
2025-03-16 01:00:00,1276.057,0.0,80.0,1276.057,0.0,spring,semester,1,0.572
2025-03-16 02:00:00,1275.51,0.0,80.0,1275.51,0.0,spring,semester,1,-0.261
2025-03-16 03:00:00,1376.327,0.0,80.0,1376.327,0.0,spring,semester,1,-2.877
2025-03-16 04:00:00,1471.844,0.0,80.0,1471.844,0.0,spring,semester,1,-3.765
2025-03-16 05:00:00,1432.776,0.0,80.0,1432.776,0.0,spring,semester,1,-3.085
2025-03-16 06:00:00,1576.299,0.0,80.0,1576.299,0.0,spring,semester,1,-3.218
2025-03-16 07:00:00,1730.79,0.0,80.0,1730.79,0.0,spring,semester,1,-5.338
2025-03-16 08:00:00,1739.856,0.0,120.0,1739.856,0.0,spring,semester,1,-4.198
2025-03-16 09:00:00,1917.904,0.0,120.0,1917.904,0.0,spring,semester,1,-4.517
2025-03-16 10:00:00,2173.611,0.0,150.0,2173.611,0.0,spring,semester,1,-7.712
2025-03-16 11:00:00,1941.008,0.0,150.0,1941.008,0.0,spring,semester,1,-1.198
2025-03-16 12:00:00,2024.708,0.0,150.0,2024.708,0.0,spring,semester,1,-2.905
2025-03-16 13:00:00,1886.602,0.0,150.0,1886.602,0.0,spring,semester,1,1.445
2025-03-16 14:00:00,1717.058,0.0,150.0,1717.058,0.0,spring,semester,1,1.63
2025-03-16 15:00:00,1671.245,0.0,150.0,1671.245,0.0,spring,semester,1,0.517
2025-03-16 16:00:00,1494.022,0.0,150.0,1494.022,0.0,spring,semester,1,1.261
2025-03-16 17:00:00,1294.528,0.0,120.0,1294.528,0.0,spring,semester,1,7.189
2025-03-16 18:00:00,1448.929,0.0,120.0,1448.929,0.0,spring,semester,1,3.076
2025-03-16 19:00:00,1369.395,0.0,120.0,1369.395,0.0,spring,semester,1,4.291
2025-03-16 20:00:00,1124.261,0.0,120.0,1124.261,0.0,spring,semester,1,11.258
2025-03-16 21:00:00,1271.011,0.0,120.0,1271.011,0.0,spring,semester,1,6.259
2025-03-16 22:00:00,1308.968,0.0,120.0,1308.968,0.0,spring,semester,1,4.992
2025-03-16 23:00:00,1091.924,0.0,80.0,1091.924,0.0,spring,semester,1,6.726
2025-03-17 00:00:00,1495.798,0.0,80.0,1495.798,0.0,spring,semester,0,-0.943
2025-03-17 01:00:00,1396.495,0.0,80.0,1396.495,0.0,spring,semester,0,2.908
2025-03-17 02:00:00,1461.971,0.0,80.0,1461.971,0.0,spring,semester,0,0.828
2025-03-17 03:00:00,1613.204,0.0,80.0,1613.204,0.0,spring,semester,0,-0.482
2025-03-17 04:00:00,1708.488,0.0,80.0,1708.488,0.0,spring,semester,0,-5.069
2025-03-17 05:00:00,1736.57,0.0,80.0,1736.57,0.0,spring,semester,0,-5.693
2025-03-17 06:00:00,1878.331,0.0,80.0,1878.331,0.0,spring,semester,0,-6.523
2025-03-17 07:00:00,2037.551,0.0,80.0,2037.551,0.0,spring,semester,0,-4.786
2025-03-17 08:00:00,2259.315,0.0,120.0,2259.315,0.0,spring,semester,0,-2.327
2025-03-17 09:00:00,2918.401,0.0,120.0,2918.401,0.0,spring,semester,0,-8.437
2025-03-17 10:00:00,3162.784,0.0,150.0,3162.784,0.0,spring,semester,0,-3.498
2025-03-17 11:00:00,2998.171,0.0,150.0,2998.171,0.0,spring,semester,0,0.005
2025-03-17 12:00:00,3140.23,0.0,150.0,3140.23,0.0,spring,semester,0,-1.597
2025-03-17 13:00:00,2968.904,0.0,150.0,2968.904,0.0,spring,semester,0,-1.316
2025-03-17 14:00:00,2947.779,0.0,150.0,2947.779,0.0,spring,semester,0,-0.854
2025-03-17 15:00:00,2493.517,0.0,150.0,2493.517,0.0,spring,semester,0,3.978
2025-03-17 16:00:00,2256.764,0.0,150.0,2256.764,0.0,spring,semester,0,2.457
2025-03-17 17:00:00,2216.037,0.0,120.0,2216.037,0.0,spring,semester,0,1.892
2025-03-17 18:00:00,2056.591,0.0,120.0,2056.591,0.0,spring,semester,0,2.092
2025-03-17 19:00:00,1763.809,0.0,120.0,1763.809,0.0,spring,semester,0,5.49
2025-03-17 20:00:00,1819.484,0.0,120.0,1819.484,0.0,spring,semester,0,5.351
2025-03-17 21:00:00,1734.769,0.0,120.0,1734.769,0.0,spring,semester,0,3.678
2025-03-17 22:00:00,1578.3,0.0,120.0,1578.3,0.0,spring,semester,0,2.607
2025-03-17 23:00:00,1378.934,0.0,80.0,1378.934,0.0,spring,semester,0,5.965
2025-03-18 00:00:00,1364.44,0.0,80.0,1364.44,0.0,spring,semester,0,4.667
2025-03-18 01:00:00,1452.4,0.0,80.0,1452.4,0.0,spring,semester,0,0.598
2025-03-18 02:00:00,1582.578,0.0,80.0,1582.578,0.0,spring,semester,0,-0.361
2025-03-18 03:00:00,1548.151,0.0,80.0,1548.151,0.0,spring,semester,0,-1.936
2025-03-18 04:00:00,1460.51,0.0,80.0,1460.51,0.0,spring,semester,0,-0.515
2025-03-18 05:00:00,1576.656,0.0,80.0,1576.656,0.0,spring,semester,0,-3.318
2025-03-18 06:00:00,1687.194,0.0,80.0,1687.194,0.0,spring,semester,0,-2.127
2025-03-18 07:00:00,1726.774,0.0,80.0,1726.774,0.0,spring,semester,0,1.078
2025-03-18 08:00:00,2341.125,0.0,120.0,2341.125,0.0,spring,semester,0,-4.182
2025-03-18 09:00:00,2589.017,0.0,120.0,2589.017,0.0,spring,semester,0,-2.627
2025-03-18 10:00:00,3114.335,0.0,150.0,3114.335,0.0,spring,semester,0,-4.767
2025-03-18 11:00:00,3283.735,0.0,150.0,3283.735,0.0,spring,semester,0,-5.199
2025-03-18 12:00:00,3077.104,0.0,150.0,3077.104,0.0,spring,semester,0,-2.933
2025-03-18 13:00:00,3002.981,0.0,150.0,3002.981,0.0,spring,semester,0,-0.904
2025-03-18 14:00:00,2877.477,0.0,150.0,2877.477,0.0,spring,semester,0,0.217
2025-03-18 15:00:00,2441.643,0.0,150.0,2441.643,0.0,spring,semester,0,5.931
2025-03-18 16:00:00,2238.025,0.0,150.0,2238.025,0.0,spring,semester,0,1.167
2025-03-18 17:00:00,2238.34,0.0,120.0,2238.34,0.0,spring,semester,0,0.998
2025-03-18 18:00:00,1812.919,0.0,120.0,1812.919,0.0,spring,semester,0,4.669
2025-03-18 19:00:00,2114.28,0.0,120.0,2114.28,0.0,spring,semester,0,1.767
2025-03-18 20:00:00,1807.347,0.0,120.0,1807.347,0.0,spring,semester,0,5.207
2025-03-18 21:00:00,1752.754,0.0,120.0,1752.754,0.0,spring,semester,0,2.841
2025-03-18 22:00:00,1514.139,0.0,120.0,1514.139,0.0,spring,semester,0,5.973
2025-03-18 23:00:00,1488.519,0.0,80.0,1488.519,0.0,spring,semester,0,5.473
2025-03-19 00:00:00,1523.281,0.0,80.0,1523.281,0.0,spring,semester,0,-0.047
2025-03-19 01:00:00,1553.801,0.0,80.0,1553.801,0.0,spring,semester,0,-1.678
2025-03-19 02:00:00,1496.829,0.0,80.0,1496.829,0.0,spring,semester,0,0.699
2025-03-19 03:00:00,1503.826,0.0,80.0,1503.826,0.0,spring,semester,0,-2.076
2025-03-19 04:00:00,1572.54,0.0,80.0,1572.54,0.0,spring,semester,0,-2.144
2025-03-19 05:00:00,1876.786,0.0,80.0,1876.786,0.0,spring,semester,0,-6.588
2025-03-19 06:00:00,1712.778,0.0,80.0,1712.778,0.0,spring,semester,0,-2.442
2025-03-19 07:00:00,1956.227,0.0,80.0,1956.227,0.0,spring,semester,0,-3.77
2025-03-19 08:00:00,2460.83,0.0,120.0,2460.83,0.0,spring,semester,0,-7.929
2025-03-19 09:00:00,2786.224,0.0,120.0,2786.224,0.0,spring,semester,0,-4.586
2025-03-19 10:00:00,2941.536,0.0,150.0,2941.536,0.0,spring,semester,0,-0.639
2025-03-19 11:00:00,3596.69,0.0,150.0,3596.69,0.0,spring,semester,0,-5.464
2025-03-19 12:00:00,3149.252,0.0,150.0,3149.252,0.0,spring,semester,0,0.89
2025-03-19 13:00:00,3223.11,0.0,150.0,3223.11,0.0,spring,semester,0,-1.161
2025-03-19 14:00:00,2958.546,0.0,150.0,2958.546,0.0,spring,semester,0,1.39
2025-03-19 15:00:00,2672.018,0.0,150.0,2672.018,0.0,spring,semester,0,2.008
2025-03-19 16:00:00,2479.97,0.0,150.0,2479.97,0.0,spring,semester,0,2.436
2025-03-19 17:00:00,2315.408,0.0,120.0,2315.408,0.0,spring,semester,0,1.491
2025-03-19 18:00:00,1900.407,0.0,120.0,1900.407,0.0,spring,semester,0,4.715
2025-03-19 19:00:00,1744.47,0.0,120.0,1744.47,0.0,spring,semester,0,7.979
2025-03-19 20:00:00,1828.688,0.0,120.0,1828.688,0.0,spring,semester,0,4.659
2025-03-19 21:00:00,1845.652,0.0,120.0,1845.652,0.0,spring,semester,0,1.684
2025-03-19 22:00:00,1566.672,0.0,120.0,1566.672,0.0,spring,semester,0,3.764
2025-03-19 23:00:00,1332.058,0.0,80.0,1332.058,0.0,spring,semester,0,4.67
2025-03-20 00:00:00,1313.551,0.0,80.0,1313.551,0.0,spring,semester,0,2.347
2025-03-20 01:00:00,1432.201,0.0,80.0,1432.201,0.0,spring,semester,0,-1.425
2025-03-20 02:00:00,1547.532,0.0,80.0,1547.532,0.0,spring,semester,0,-2.113
2025-03-20 03:00:00,1481.787,0.0,80.0,1481.787,0.0,spring,semester,0,-2.63
2025-03-20 04:00:00,1590.563,0.0,80.0,1590.563,0.0,spring,semester,0,-1.401
2025-03-20 05:00:00,1627.627,0.0,80.0,1627.627,0.0,spring,semester,0,-2.399
2025-03-20 06:00:00,1734.5,0.0,80.0,1734.5,0.0,spring,semester,0,-1.075
2025-03-20 07:00:00,1833.451,0.0,80.0,1833.451,0.0,spring,semester,0,-1.799
2025-03-20 08:00:00,2164.126,0.0,120.0,2164.126,0.0,spring,semester,0,-2.448
2025-03-20 09:00:00,2828.252,0.0,120.0,2828.252,0.0,spring,semester,0,-3.771
2025-03-20 10:00:00,2888.821,0.0,150.0,2888.821,0.0,spring,semester,0,-1.952
2025-03-20 11:00:00,3499.959,0.0,150.0,3499.959,0.0,spring,semester,0,-6.326
2025-03-20 12:00:00,2955.89,0.0,150.0,2955.89,0.0,spring,semester,0,-0.318
2025-03-20 13:00:00,2859.075,0.0,150.0,2859.075,0.0,spring,semester,0,1.127
2025-03-20 14:00:00,2821.16,0.0,150.0,2821.16,0.0,spring,semester,0,0.58
2025-03-20 15:00:00,2670.773,0.0,150.0,2670.773,0.0,spring,semester,0,1.324
2025-03-20 16:00:00,2405.376,0.0,150.0,2405.376,0.0,spring,semester,0,1.557
2025-03-20 17:00:00,2014.602,0.0,120.0,2014.602,0.0,spring,semester,0,4.397
2025-03-20 18:00:00,1869.372,0.0,120.0,1869.372,0.0,spring,semester,0,4.285
2025-03-20 19:00:00,1963.399,0.0,120.0,1963.399,0.0,spring,semester,0,1.213
2025-03-20 20:00:00,1755.261,0.0,120.0,1755.261,0.0,spring,semester,0,4.798
2025-03-20 21:00:00,1725.405,0.0,120.0,1725.405,0.0,spring,semester,0,4.388
2025-03-20 22:00:00,1531.088,0.0,120.0,1531.088,0.0,spring,semester,0,5.216
2025-03-20 23:00:00,1328.328,0.0,80.0,1328.328,0.0,spring,semester,0,5.01
2025-03-21 00:00:00,1525.733,0.0,80.0,1525.733,0.0,spring,semester,0,-0.53
2025-03-21 01:00:00,1472.358,0.0,80.0,1472.358,0.0,spring,semester,0,-1.259
2025-03-21 02:00:00,1369.317,0.0,80.0,1369.317,0.0,spring,semester,0,1.027
2025-03-21 03:00:00,1509.103,0.0,80.0,1509.103,0.0,spring,semester,0,0.717
2025-03-21 04:00:00,1551.184,0.0,80.0,1551.184,0.0,spring,semester,0,-1.46
